image,roof_area_px,damage_count,damage_density,mean_confidence,max_confidence,set,cluster,PCA1,PCA2,image_render
chicago14_1024_0_png.rf.092a37de310b1e7e20818c1386af1f3d.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago14_1024_0_png.rf.092a37de310b1e7e20818c1386af1f3d.jpg
chicago14_1024_0_png.rf.0eea9f0e3ec969ab79ce54fe1c32f5e8.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago14_1024_0_png.rf.0eea9f0e3ec969ab79ce54fe1c32f5e8.jpg
chicago14_1024_0_png.rf.990efeea65f65687a7d6cd2a7dd41f90.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago14_1024_0_png.rf.990efeea65f65687a7d6cd2a7dd41f90.jpg
chicago14_2560_2560_png.rf.68a9eaf81eff43a4143629fd1cfc8261.jpg,262144,15,5.7e-05,0.605,0.8802,train,2,9.904683955708927,6.332066965369729,results/train_inference/train_inference/chicago14_2560_2560_png.rf.68a9eaf81eff43a4143629fd1cfc8261.jpg
chicago14_2560_2560_png.rf.844af366d3dd2ef4b339b7c41954bb00.jpg,262144,15,5.7e-05,0.7115,0.9697,train,2,10.5668053445861,5.922710436101496,results/train_inference/train_inference/chicago14_2560_2560_png.rf.844af366d3dd2ef4b339b7c41954bb00.jpg
chicago14_2560_2560_png.rf.bc38bd2344c1c3c44d48aa5234ff2f77.jpg,262144,16,6.1e-05,0.6823,0.9408,train,2,10.74003379837456,6.650928343377767,results/train_inference/train_inference/chicago14_2560_2560_png.rf.bc38bd2344c1c3c44d48aa5234ff2f77.jpg
chicago15_1536_1536_png.rf.020faeff1d662d341657763adb2a693a.jpg,262144,1,4e-06,0.4436,0.4436,train,1,2.7714083534911182,-1.1283962738704858,results/train_inference/train_inference/chicago15_1536_1536_png.rf.020faeff1d662d341657763adb2a693a.jpg
chicago15_1536_1536_png.rf.84ea08260ad04ed0319ef0154201e5a7.jpg,262144,1,4e-06,0.3955,0.3955,train,1,2.447698182207916,-0.9319990464660592,results/train_inference/train_inference/chicago15_1536_1536_png.rf.84ea08260ad04ed0319ef0154201e5a7.jpg
chicago15_1536_1536_png.rf.ba5992271d890f81d5961cd15c50f162.jpg,262144,1,4e-06,0.3723,0.3723,train,1,2.2915635465785957,-0.8372710698385604,results/train_inference/train_inference/chicago15_1536_1536_png.rf.ba5992271d890f81d5961cd15c50f162.jpg
chicago16_3072_2560_png.rf.0ebd3b0d3c92590ae6981fd463e5095f.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago16_3072_2560_png.rf.0ebd3b0d3c92590ae6981fd463e5095f.jpg
chicago16_3072_2560_png.rf.3efc66ae43f4c9cd070ed3975ac2a170.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago16_3072_2560_png.rf.3efc66ae43f4c9cd070ed3975ac2a170.jpg
chicago16_3072_2560_png.rf.82ac516f3cce0fc5c1e6c7a4f25225e3.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago16_3072_2560_png.rf.82ac516f3cce0fc5c1e6c7a4f25225e3.jpg
chicago17_2048_3072_png.rf.30d59223e4d7c6dede6f90adbd1746f4.jpg,262144,2,8e-06,0.4798,0.49,train,1,3.4165815343869412,-0.6820597026219247,results/train_inference/train_inference/chicago17_2048_3072_png.rf.30d59223e4d7c6dede6f90adbd1746f4.jpg
chicago17_2048_3072_png.rf.42ec6edad6c2ea95d6ac269c17fc5a3d.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago17_2048_3072_png.rf.42ec6edad6c2ea95d6ac269c17fc5a3d.jpg
chicago17_2048_3072_png.rf.7f90f4d429580b24b01963f646d13a58.jpg,262144,3,1.1e-05,0.3564,0.3729,train,1,2.975126239034025,0.4217886143410686,results/train_inference/train_inference/chicago17_2048_3072_png.rf.7f90f4d429580b24b01963f646d13a58.jpg
chicago17_2560_512_png.rf.c69b2313f60bb107a1f361e8ff1e1567.jpg,262144,3,1.1e-05,0.5073,0.6277,train,1,4.324482744308245,-0.3501641441455595,results/train_inference/train_inference/chicago17_2560_512_png.rf.c69b2313f60bb107a1f361e8ff1e1567.jpg
chicago17_2560_512_png.rf.def2861673e4e26876869e2a5d39f3f1.jpg,262144,2,8e-06,0.4504,0.533,train,1,3.4513269099617316,-0.6705904297626505,results/train_inference/train_inference/chicago17_2560_512_png.rf.def2861673e4e26876869e2a5d39f3f1.jpg
chicago17_2560_512_png.rf.fd7c3d6e3e0f1d26287337628df2c932.jpg,262144,2,8e-06,0.6797,0.8479,train,1,5.269516835922274,-1.7352150068777978,results/train_inference/train_inference/chicago17_2560_512_png.rf.fd7c3d6e3e0f1d26287337628df2c932.jpg
chicago18_1536_2560_png.rf.39c02bcc79179baaff70a860ef4eb3d1.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_1536_2560_png.rf.39c02bcc79179baaff70a860ef4eb3d1.jpg
chicago18_1536_2560_png.rf.60958691fb75ac135f1be8571783a2b5.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_1536_2560_png.rf.60958691fb75ac135f1be8571783a2b5.jpg
chicago18_1536_2560_png.rf.65da40bb07c79a6b721246a6994c57a9.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_1536_2560_png.rf.65da40bb07c79a6b721246a6994c57a9.jpg
chicago18_2560_2048_png.rf.247d33fe987850cd5e1098e606ba4f70.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_2560_2048_png.rf.247d33fe987850cd5e1098e606ba4f70.jpg
chicago18_2560_2048_png.rf.3c3c7d0cf38b2055687dcf7df289c632.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_2560_2048_png.rf.3c3c7d0cf38b2055687dcf7df289c632.jpg
chicago18_2560_2048_png.rf.af272ea82ac0b74878ed4128ca9bba42.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_2560_2048_png.rf.af272ea82ac0b74878ed4128ca9bba42.jpg
chicago18_3072_2560_png.rf.0ac6c3089e5478c81c0cce8bfa2d994b.jpg,262144,1,4e-06,0.4194,0.4194,train,1,2.6085437766708788,-1.0295851948021468,results/train_inference/train_inference/chicago18_3072_2560_png.rf.0ac6c3089e5478c81c0cce8bfa2d994b.jpg
chicago18_3072_2560_png.rf.a42ba355cc3a6511335c538b02d27c9e.jpg,262144,1,4e-06,0.3895,0.3895,train,1,2.407318535062402,-0.9075004318210164,results/train_inference/train_inference/chicago18_3072_2560_png.rf.a42ba355cc3a6511335c538b02d27c9e.jpg
chicago18_3072_2560_png.rf.cd2c0d353a4b71c45ad20d5c24bb1352.jpg,262144,1,4e-06,0.362,0.362,train,1,2.2222451523121305,-0.7952151146979034,results/train_inference/train_inference/chicago18_3072_2560_png.rf.cd2c0d353a4b71c45ad20d5c24bb1352.jpg
chicago18_4096_4096_png.rf.2864019a30b4564aee86416503ba74b0.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_4096_4096_png.rf.2864019a30b4564aee86416503ba74b0.jpg
chicago18_4096_4096_png.rf.b5949b38ef82b1fffb53ddcb0b9b3f05.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_4096_4096_png.rf.b5949b38ef82b1fffb53ddcb0b9b3f05.jpg
chicago18_4096_4096_png.rf.b634b84c03dd5036e8f4a51bf1695470.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_4096_4096_png.rf.b634b84c03dd5036e8f4a51bf1695470.jpg
chicago18_512_512_png.rf.20f94de69374e92df2a48480cc21d304.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_512_512_png.rf.20f94de69374e92df2a48480cc21d304.jpg
chicago18_512_512_png.rf.b2dd83324f2ae27079106bb5f521bae6.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_512_512_png.rf.b2dd83324f2ae27079106bb5f521bae6.jpg
chicago18_512_512_png.rf.ccd0daf76fbcecee1c161f18dbc75185.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago18_512_512_png.rf.ccd0daf76fbcecee1c161f18dbc75185.jpg
chicago19_1536_2560_png.rf.6098b3afbb3af6eaafbf3d0fa91b2bbc.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_1536_2560_png.rf.6098b3afbb3af6eaafbf3d0fa91b2bbc.jpg
chicago19_1536_2560_png.rf.6ece5dcae34bbb67706bd3ef5fb186e1.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_1536_2560_png.rf.6ece5dcae34bbb67706bd3ef5fb186e1.jpg
chicago19_1536_2560_png.rf.953a700634f6be91e76c3d8a12ef8ddc.jpg,262144,1,4e-06,0.3263,0.3263,train,1,1.981986251796323,-0.6494483575598983,results/train_inference/train_inference/chicago19_1536_2560_png.rf.953a700634f6be91e76c3d8a12ef8ddc.jpg
chicago19_1536_2560_png.rf.9fcce93226263aa357bca0a75b55b094.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_1536_2560_png.rf.9fcce93226263aa357bca0a75b55b094.jpg
chicago19_1536_2560_png.rf.e235442e8c8bcf66bec08fe024b436cb.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_1536_2560_png.rf.e235442e8c8bcf66bec08fe024b436cb.jpg
chicago19_1536_2560_png.rf.f0df9c244985665a7535dfaf1b323db6.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_1536_2560_png.rf.f0df9c244985665a7535dfaf1b323db6.jpg
chicago19_3072_2048_png.rf.7b1cfa9bb2cb2ce7f2f8d8a8bc063c01.jpg,262144,1,4e-06,0.5206,0.5206,train,1,3.2896138251918785,-1.4427951618152026,results/train_inference/train_inference/chicago19_3072_2048_png.rf.7b1cfa9bb2cb2ce7f2f8d8a8bc063c01.jpg
chicago19_3072_2048_png.rf.953b249a67d57a03aeb066d033fcc185.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago19_3072_2048_png.rf.953b249a67d57a03aeb066d033fcc185.jpg
chicago19_3072_2048_png.rf.d7505e0cc46c6173defc67cac778c705.jpg,262144,1,4e-06,0.3331,0.3331,train,1,2.0277498518945722,-0.6772134541576138,results/train_inference/train_inference/chicago19_3072_2048_png.rf.d7505e0cc46c6173defc67cac778c705.jpg
chicago21_2560_1536_png.rf.4cdcad9a87743c3e63ff222f2c21ad69.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago21_2560_1536_png.rf.4cdcad9a87743c3e63ff222f2c21ad69.jpg
chicago21_2560_1536_png.rf.b6f5488e395cdc0a75300fb6797abe2a.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago21_2560_1536_png.rf.b6f5488e395cdc0a75300fb6797abe2a.jpg
chicago21_2560_1536_png.rf.c6c12a270bf586637d17b2661b0acba7.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago21_2560_1536_png.rf.c6c12a270bf586637d17b2661b0acba7.jpg
chicago22_1536_3072_png.rf.1ccdc93e7c4d082d1a347a213417c13e.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_1536_3072_png.rf.1ccdc93e7c4d082d1a347a213417c13e.jpg
chicago22_1536_3072_png.rf.2aaa5557f1ba89387a2c67ed50dc6245.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_1536_3072_png.rf.2aaa5557f1ba89387a2c67ed50dc6245.jpg
chicago22_1536_3072_png.rf.6c5330a66af448eab3660c070219e411.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_1536_3072_png.rf.6c5330a66af448eab3660c070219e411.jpg
chicago22_2048_3072_png.rf.4b791c7223002b0a1ff1cc7f9c290024.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2048_3072_png.rf.4b791c7223002b0a1ff1cc7f9c290024.jpg
chicago22_2048_3072_png.rf.77b0b1647fe019dc55610450c5540589.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2048_3072_png.rf.77b0b1647fe019dc55610450c5540589.jpg
chicago22_2048_3072_png.rf.dfc4ab9b7e2f5fad86c6ca44561ca42b.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2048_3072_png.rf.dfc4ab9b7e2f5fad86c6ca44561ca42b.jpg
chicago22_2560_2048_png.rf.00982ec423b140aba615be404940eac4.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2560_2048_png.rf.00982ec423b140aba615be404940eac4.jpg
chicago22_2560_2048_png.rf.19442cfd07832568df6c0872952fb2b6.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2560_2048_png.rf.19442cfd07832568df6c0872952fb2b6.jpg
chicago22_2560_2048_png.rf.1a53090f22165622d7f74fea989dd762.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_2560_2048_png.rf.1a53090f22165622d7f74fea989dd762.jpg
chicago22_2560_2048_png.rf.3dc9668321a762c6ce5460fc6a02a12f.jpg,262144,1,4e-06,0.4437,0.4437,train,1,2.77208134761021,-1.1288045841145702,results/train_inference/train_inference/chicago22_2560_2048_png.rf.3dc9668321a762c6ce5460fc6a02a12f.jpg
chicago22_2560_2048_png.rf.7ec067245b7b48d57e841d966c522021.jpg,262144,1,4e-06,0.3138,0.3138,train,1,1.8978619869098363,-0.5984095770493927,results/train_inference/train_inference/chicago22_2560_2048_png.rf.7ec067245b7b48d57e841d966c522021.jpg
chicago22_2560_2048_png.rf.e842cf2ada96e085214a8d7c90c780c4.jpg,262144,1,4e-06,0.3159,0.3159,train,1,1.9119948634107657,-0.6069840921751575,results/train_inference/train_inference/chicago22_2560_2048_png.rf.e842cf2ada96e085214a8d7c90c780c4.jpg
chicago22_3584_1536_png.rf.65be38742fd9167a0754d266cd2f3f69.jpg,262144,3,1.1e-05,0.5329,0.673,train,1,4.560061106720907,-0.4842344754205551,results/train_inference/train_inference/chicago22_3584_1536_png.rf.65be38742fd9167a0754d266cd2f3f69.jpg
chicago22_3584_1536_png.rf.7ece828e96d4fa45fee95bb53c45b815.jpg,262144,2,8e-06,0.6602,0.8803,train,1,5.305026533222935,-1.7334258273613057,results/train_inference/train_inference/chicago22_3584_1536_png.rf.7ece828e96d4fa45fee95bb53c45b815.jpg
chicago22_3584_1536_png.rf.b2fd1bbb43d06724636bd36788ff759c.jpg,262144,2,8e-06,0.6248,0.8408,train,1,5.053614195851558,-1.582735476791245,results/train_inference/train_inference/chicago22_3584_1536_png.rf.b2fd1bbb43d06724636bd36788ff759c.jpg
chicago22_3584_2048_png.rf.1299529b10e01a6d663823f789ab1752.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_3584_2048_png.rf.1299529b10e01a6d663823f789ab1752.jpg
chicago22_3584_2048_png.rf.1c812ae0887d6473632280e8c2f67821.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_3584_2048_png.rf.1c812ae0887d6473632280e8c2f67821.jpg
chicago22_3584_2048_png.rf.c681876a86fbe800f4477acc4be169f1.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago22_3584_2048_png.rf.c681876a86fbe800f4477acc4be169f1.jpg
chicago23_1024_0_png.rf.24ef08fd591ccc29418395159fc7b163.jpg,262144,1,4e-06,0.9574,0.9574,train,1,6.2292521373852825,-3.2262943079743214,results/train_inference/train_inference/chicago23_1024_0_png.rf.24ef08fd591ccc29418395159fc7b163.jpg
chicago23_1024_0_png.rf.663e067cf6b2ce5c7dfcd07d7909bd1b.jpg,262144,1,4e-06,0.8856,0.8856,train,1,5.746042359877302,-2.933127552721976,results/train_inference/train_inference/chicago23_1024_0_png.rf.663e067cf6b2ce5c7dfcd07d7909bd1b.jpg
chicago23_1024_0_png.rf.c98eaa909bcedc1e78a3df3ef39115b7.jpg,262144,1,4e-06,0.9318,0.9318,train,1,6.056965642897757,-3.121766885488805,results/train_inference/train_inference/chicago23_1024_0_png.rf.c98eaa909bcedc1e78a3df3ef39115b7.jpg
chicago23_1024_1024_png.rf.70e446092f981089cb7ce695e8fffd63.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago23_1024_1024_png.rf.70e446092f981089cb7ce695e8fffd63.jpg
chicago23_1024_1024_png.rf.83ffb08adb55fe15a89219085d4e3d83.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago23_1024_1024_png.rf.83ffb08adb55fe15a89219085d4e3d83.jpg
chicago23_1024_1024_png.rf.e7e189bedad58aa059b99914cc2c1bb9.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago23_1024_1024_png.rf.e7e189bedad58aa059b99914cc2c1bb9.jpg
chicago23_1024_2048_png.rf.0db1db930c6058da765ccfa3feb1a4f5.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago23_1024_2048_png.rf.0db1db930c6058da765ccfa3feb1a4f5.jpg
chicago23_1024_2048_png.rf.9b0be88bebd47819a8aadffdce5b491e.jpg,262144,2,8e-06,0.3694,0.4339,train,1,2.8480502618503434,-0.31271564732921325,results/train_inference/train_inference/chicago23_1024_2048_png.rf.9b0be88bebd47819a8aadffdce5b491e.jpg
chicago23_1024_2048_png.rf.d11d89311927eec424cc3c2b0f53e6c1.jpg,262144,1,4e-06,0.3081,0.3081,train,1,1.859501322121598,-0.5751358931366016,results/train_inference/train_inference/chicago23_1024_2048_png.rf.d11d89311927eec424cc3c2b0f53e6c1.jpg
chicago24_1536_1024_png.rf.0c1d8aafdd31ee56bd7c9f1810f38a39.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_1536_1024_png.rf.0c1d8aafdd31ee56bd7c9f1810f38a39.jpg
chicago24_1536_1024_png.rf.99458e744cd6190a03a31185dd30d79d.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_1536_1024_png.rf.99458e744cd6190a03a31185dd30d79d.jpg
chicago24_1536_1024_png.rf.b7faa4398d6cd9bf44c2e822228647c6.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_1536_1024_png.rf.b7faa4398d6cd9bf44c2e822228647c6.jpg
chicago24_3072_2048_png.rf.183ee0377860dca8ec65ec716f99c375.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_3072_2048_png.rf.183ee0377860dca8ec65ec716f99c375.jpg
chicago24_3072_2048_png.rf.9a8460f9453d867534752016faa7b1c3.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_3072_2048_png.rf.9a8460f9453d867534752016faa7b1c3.jpg
chicago24_3072_2048_png.rf.c1caac69728ab085b2b6688e09a4d3fb.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago24_3072_2048_png.rf.c1caac69728ab085b2b6688e09a4d3fb.jpg
chicago25_3584_4096_png.rf.cc024ecccd1b1b4fbbbd1e1d5509829e.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_3584_4096_png.rf.cc024ecccd1b1b4fbbbd1e1d5509829e.jpg
chicago25_3584_4096_png.rf.f047f34a1a478978b50f0ba280ed3a73.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_3584_4096_png.rf.f047f34a1a478978b50f0ba280ed3a73.jpg
chicago25_3584_4096_png.rf.fe55b5c75ba357ccde91b4b7ff624e12.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_3584_4096_png.rf.fe55b5c75ba357ccde91b4b7ff624e12.jpg
chicago25_4096_4096_png.rf.71e7044fe8d5bdbf71989e0e76fa2a91.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_4096_4096_png.rf.71e7044fe8d5bdbf71989e0e76fa2a91.jpg
chicago25_4096_4096_png.rf.cfe16af1dd446552de42d478a16c0c58.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_4096_4096_png.rf.cfe16af1dd446552de42d478a16c0c58.jpg
chicago25_4096_4096_png.rf.fd6925429d12bb388b39f894a6e3ab41.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago25_4096_4096_png.rf.fd6925429d12bb388b39f894a6e3ab41.jpg
chicago26_2560_3584_png.rf.09a2e95f6b88ef7b9b73724bd28bc652.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago26_2560_3584_png.rf.09a2e95f6b88ef7b9b73724bd28bc652.jpg
chicago26_2560_3584_png.rf.9d1021e121911ee851fb18916d9d16df.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago26_2560_3584_png.rf.9d1021e121911ee851fb18916d9d16df.jpg
chicago26_2560_3584_png.rf.d04c2eda18424235af31d1b68d0d7560.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago26_2560_3584_png.rf.d04c2eda18424235af31d1b68d0d7560.jpg
chicago27_1024_1024_png.rf.248f65c1de2defa312c28a4a63d40347.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_1024_1024_png.rf.248f65c1de2defa312c28a4a63d40347.jpg
chicago27_1024_1024_png.rf.97900c34c53531ff81c0870c1505386b.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_1024_1024_png.rf.97900c34c53531ff81c0870c1505386b.jpg
chicago27_1024_1024_png.rf.bfe10505db2af69fc422dcb93a98a775.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_1024_1024_png.rf.bfe10505db2af69fc422dcb93a98a775.jpg
chicago27_2048_3584_png.rf.3502725dcd98f5eeff8f8e70fb61800a.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_2048_3584_png.rf.3502725dcd98f5eeff8f8e70fb61800a.jpg
chicago27_2048_3584_png.rf.8aa5c9dd1601f0dbe9a3f003045a38f7.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_2048_3584_png.rf.8aa5c9dd1601f0dbe9a3f003045a38f7.jpg
chicago27_2048_3584_png.rf.943759b2552bf13f0d3155a81b1b792d.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago27_2048_3584_png.rf.943759b2552bf13f0d3155a81b1b792d.jpg
chicago28_3072_1024_png.rf.a959a85b41495bc6efbb220e4272d1cc.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago28_3072_1024_png.rf.a959a85b41495bc6efbb220e4272d1cc.jpg
chicago28_3072_1024_png.rf.dbb68b4aee9f6e580598dc0eea2d4c53.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago28_3072_1024_png.rf.dbb68b4aee9f6e580598dc0eea2d4c53.jpg
chicago28_3072_1024_png.rf.e4bc688fa746a9653de4b0bff6f6033e.jpg,262144,1,4e-06,0.3143,0.3143,train,1,1.9012269575052958,-0.6004511282698128,results/train_inference/train_inference/chicago28_3072_1024_png.rf.e4bc688fa746a9653de4b0bff6f6033e.jpg
chicago29_1536_1536_png.rf.20986a79c9ccd5a2a312f24d0df59084.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago29_1536_1536_png.rf.20986a79c9ccd5a2a312f24d0df59084.jpg
chicago29_1536_1536_png.rf.2e447e0e811c7adae9fe9bc20b028dcf.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago29_1536_1536_png.rf.2e447e0e811c7adae9fe9bc20b028dcf.jpg
chicago29_1536_1536_png.rf.c7f4b2e79d3a25e29d6e455c19ce2c5e.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago29_1536_1536_png.rf.c7f4b2e79d3a25e29d6e455c19ce2c5e.jpg
chicago29_2048_4096_png.rf.a79ec5f2ad5125f83021dafa8ca7ca88.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago29_2048_4096_png.rf.a79ec5f2ad5125f83021dafa8ca7ca88.jpg
chicago29_2048_4096_png.rf.abbae4ce43e25e21a07e528399093d98.jpg,262144,0,0.0,0.0,0.0,train,0,-0.5827724598116718,0.07342676087059613,results/train_inference/train_inference/chicago29_2048_4096_png.rf.abbae4ce43e25e21a07e528399093d98.jpg
